상위 본부명,기관명,주소,y좌표,x좌표,전화번호,유형,등록일,수량
경북소방본부,경주소방서- 건천 -119 안전센터,경상북도 경주시 건천읍 내서로 1065,35.8529154,129.1000625,054-778-0681,119안전센터,2018-03-17,2
경북소방본부,경주소방서- 감포 -119 안전센터,경상북도 경주시 감포읍 감포로8길 14-6,35.8070943,129.5012811,054-778-0671,119안전센터,2018-03-17,3
경북소방본부,경주소방서- 경주_외동 -119 안전센터,경상북도 경주시 외동읍 입실로1길 78-15,35.7168596,129.327225,054-778-0661,119안전센터,2018-03-17,1
경북소방본부,경주소방서- 안강 -119 안전센터,경상북도 경주시 안강읍 안강중앙로 146,35.9932263,129.2163,054-778-0651,119안전센터,2018-03-17,2
경북소방본부,경주소방서- 용황 -119 안전센터,경상북도 경주시 공단로 25,35.8753987,129.2171,054-778-0641,119안전센터,2018-03-17,1
경북소방본부,경주소방서- 보문 -119 안전센터,경상북도 경주시 경감로 587-8,35.8349487,129.2871,054-778-0631,119안전센터,2018-03-17,1
경북소방본부,경주소방서- 불국사 -119 안전센터,경상북도 경주시 불국신택지4길 4,35.78385,129.3274875,054-778-0621,119안전센터,2018-03-17,1
경북소방본부,경주소방서- 경주_동부 -119 안전센터,경상북도 경주시 중앙로 59,35.845184,129.2113572,054-778-0611,119안전센터,2018-03-17,1
경북소방본부,경주소방서- 황오 -119 안전센터,경상북도 경주시 알천남로 276,35.8441404,129.228325,054-778-0601,119안전센터,2018-03-17,1
경북소방본부,포항남부소방서- 울릉 -119 안전센터,경상북도 울릉군 울릉읍 울릉순환로 415,37.4841989,130.898164,054-791-2119,119안전센터,2018-03-17,2
경북소방본부,포항남부소방서- 구룡포 -119 안전센터,경상북도 포항시 남구 구룡포읍 호미로 265,35.9910264,129.5593892,054-284-0119,119안전센터,2018-03-17,1
경북소방본부,포항남부소방서- 오천 -119 안전센터,경상북도 포항시 남구 오천읍 해병로 369,35.9627421,129.4095977,054-292-0119,119안전센터,2018-03-17,2
경북소방본부,포항남부소방서- 효자 -119 안전센터,경상북도 포항시 남구 지곡로212번길 45,36.0294554,129.3255323,054-273-2119,119안전센터,2018-03-17,1
경북소방본부,포항남부소방서- 연일 -119 안전센터,경상북도 포항시 남구 연일읍 철강로 10 (연일119안전센터),35.991618,129.3441,054-286-1119,119안전센터,2018-03-17,1
경북소방본부,포항남부소방서- 제철 -119 안전센터,경상북도 포항시 남구 철강로 360,35.9784402,129.3782944,054-286-0119,119안전센터,2018-03-17,1
경북소방본부,포항남부소방서- 해도 -119 안전센터,경상북도 포항시 남구 중앙로 118,36.0235998,129.3686123,054-281-1119,119안전센터,2018-03-17,2
경북소방본부,포항남부소방서- 일월 -119 안전센터,경상북도 포항시 남구 동해안로 5890,35.993357,129.4189413,054-284-2725,119안전센터,2018-03-17,1
경북소방본부,포항북부소방서- 장량 -119 안전센터,경상북도 포항시 북구 법원로 158,36.0887462,129.387693,054-260-2430,119안전센터,2018-03-17,1
경북소방본부,포항북부소방서- 흥해 -119 안전센터,경상북도 포항시 북구 흥해읍 중성로 67,36.1092057,129.350399,054-260-2420,119안전센터,2018-03-17,1
경북소방본부,포항북부소방서- 포항북부_덕산 -119 안전센터,경상북도 포항시 북구 중앙로 332,36.0424889,129.3661245,054-260-2400,119안전센터,2018-03-17,2
전남소방본부,영광소방서-홍농-119 안전센터,전남 영광군 홍농읍 홍농로 543,35.4023761,126.4490196,061-350-0925,119안전센터,2018-03-17,2
전남소방본부,영광소방서-영광-119 안전센터,전남 영광군 영광읍 함영로 3508,35.262998,126.5090633,061-350-0890,119안전센터,2018-03-17,3
전남소방본부,함평소방서-함평-119 안전센터,함평군 대동면 함장로 1202-93,35.0524561,126.531043,061-338-0890,119안전센터,2018-03-17,3
전남소방본부,무안소방서-남악-119 안전센터,전남 무안군 삼향읍 남악5로72번길81-18,34.8115198,126.4824986,061-450-0935,119안전센터,2018-03-17,1
전남소방본부,무안소방서-해제-119 안전센터,전남 무안군 해제면 현해로 1621,35.1124162,126.3010731,061-450-0930,119안전센터,2018-03-17,1
전남소방본부,무안소방서-일로-119 안전센터,전남 무안군 일로읍 삼일로 493-1,34.8511543,126.4900393,061-450-0925,119안전센터,2018-03-17,2
전남소방본부,무안소방서-무안-119 안전센터,전남 무안군 무안읍 공항로 133,34.994596,126.4665645,061-450-0890,119안전센터,2018-03-17,1
전남소방본부,영암소방서-영암-119 안전센터,전남 영암군 영암읍 월출로 46,34.798485,126.686061,061-460-0925,119안전센터,2018-03-17,1
전남소방본부,영암소방서-삼호-119 안전센터,전남 영암군 삼호읍 나불로 192,34.76665,126.4392875,061-460-0890,119안전센터,2018-03-17,2
전남소방본부,진도소방서-진도-119 안전센터,전남 진도군 진도읍 진도대로 6945,34.4730186,126.2472667,061-530-0932,119안전센터,2018-03-17,2
전남소방본부,완도소방서-고금-119 안전센터,완도군 고금면 고금동로 266,34.4028813,126.8252902,061-530-0936,119안전센터,2018-03-17,2
전남소방본부,완도소방서-완도-119 안전센터,전남 완도군 완도읍 장보고대로 103,34.3247265,126.741961,061-530-0926,119안전센터,2018-03-17,3
전남소방본부,해남소방서-땅끝-119 안전센터,전남 해남군 송지면 미야길 237-3,34.3779937,126.5222002,061-530-0942,119안전센터,2018-03-17,2
전남소방본부,해남소방서-해남-119 안전센터,전남 해남군 해남읍 교육청길 82,34.5663365,126.607902,061-530-0890,119안전센터,2018-03-17,4
전남소방본부,장흥소방서-정남진-119 안전센터,전남 장흥군 관산읍 관산우회로 103,34.5649956,126.935376,061-430-0931,119안전센터,2018-03-17,2
전남소방본부,장흥소방서-장흥-119 안전센터,전남 장흥군 장흥읍 평화우산길 22,34.6744092,126.9099916,061-430-0926,119안전센터,2018-03-17,2
전남소방본부,강진소방서-강진-119 안전센터,전남 강진군 군동면 중앙로 223,34.6428648,126.7805563,061-430-0890,119안전센터,2018-03-17,3
전남소방본부,화순소방서-능주-119 안전센터,전남 화순군 능주면 지석로 1428,34.9960169,126.9499634,061-379-0925,119안전센터,2018-03-17,1
전남소방본부,화순소방서-동복-119 안전센터,전남 화순군 동복면 칠정1길 14,35.0713857,127.1290623,061-379-0972,119안전센터,2018-03-17,2
전남소방본부,화순소방서-화순-119 안전센터,전남 화순군 화순읍 학포로 2750,35.0508743,126.9717497,061-379-0890,119안전센터,2018-03-17,1
전남소방본부,보성소방서-홍교-119 안전센터,전남 보성군 벌교읍 홍암로 116-4,34.8466654,127.3544625,061-859-0930,119안전센터,2018-03-17,1
전남소방본부,보성소방서-보성-119 안전센터,전남 보성군 보성읍 송재로 160,34.7700888,127.0800904,061-859-0925,119안전센터,2018-03-17,3
전남소방본부,보성소방서-벌교-119 안전센터,전남 보성군 벌교읍 녹색로 5247,34.8384641,127.3154896,061-859-0890,119안전센터,2018-03-17,1
전남소방본부,고흥소방서-도양-119 안전센터,전남 고흥군 도양읍 녹동신항5길 4,34.5259281,127.1412083,061-840-0925,119안전센터,2018-03-17,2
전남소방본부,고흥소방서-과역-119 안전센터,전남 고흥군 과역면 석봉리 1599-1,34.6836183,127.3717007,061-840-0978,119안전센터,2018-03-17,1
전남소방본부,고흥소방서-고흥-119 안전센터,전남 고흥군 풍양면 고흥로 1330,34.58155,127.2560125,061-840-0890,119안전센터,2018-03-17,1
전남소방본부,담양소방서-삼계-119 안전센터,전남 장성군 삼계면 영장로 1632,35.2552543,126.6671459,061-380-0941,119안전센터,2018-03-17,1
전남소방본부,담양소방서-장성-119 안전센터,전남 장성군 장성읍 단풍로 204,35.3204955,126.7997481,061-380-0936,119안전센터,2018-03-17,2
전남소방본부,담양소방서-옥과-119 안전센터,전남 곡성군 옥과면 리문6길 29,35.2745652,127.1374677,061-380-0931,119안전센터,2018-03-17,1
전남소방본부,담양소방서-곡성-119 안전센터,전남 곡성군 곡성읍 학교로 7,35.2772855,127.2893953,061-380-0926,119안전센터,2018-03-17,2
전남소방본부,담양소방서-담양-119 안전센터,전남 담양군 담양읍 추성로 1232,35.3181032,126.9731342,061-380-0890,119안전센터,2018-03-17,2
전남소방본부,광양소방서-광영-119 안전센터,전남 광양시 금영로 87(광영동),34.9587793,127.7203004,061-798-0930,119안전센터,2018-03-17,2
전남소방본부,광양소방서-금호-119 안전센터,전남 광양시 희망길 12-12(금호동),34.9366336,127.7253086,061-798-0935,119안전센터,2018-03-17,1
전남소방본부,광양소방서-중마-119 안전센터,전남 광양시 중마중앙로 109,34.9400659,127.6977236,061-798-0890,119안전센터,2018-03-17,1
전남소방본부,나주소방서-이창-119 안전센터,전남 나주시 이창택지길 6-13,34.9949596,126.7064625,061-330-0925,119안전센터,2018-03-17,3
전남소방본부,나주소방서-경현-119 안전센터,전남 나주시 예향로 4201,35.027854,126.7098142,061-330-0890,119안전센터,2018-03-17,3
전남소방본부,순천소방서-구례-119 안전센터,전남 구례군 구례읍 양정4길 37,35.2024307,127.4700757,061-750-0946,119안전센터,2018-03-17,2
전남소방본부,순천소방서-승주-119 안전센터,전남 순천시 승주읍 승평길 19,35.0194333,127.3729,061-750-0936,119안전센터,2018-03-17,4
전남소방본부,순천소방서-연향-119 안전센터,전남 순천시 연향1로 26,34.9447788,127.5170904,061-750-0941,119안전센터,2018-03-17,1
경북소방본부,칠곡소방서- 석적 -119 안전센터,경상북도 칠곡군 석적읍 유학로 140,36.0735507,128.4237869,054-973-2119,119안전센터,2018-03-17,1
경북소방본부,칠곡소방서- 칠곡_가산 -119 안전센터,경상북도 칠곡군 가산면 다부원1길 57,36.0458643,128.5204965,054-974-0119,119안전센터,2018-03-17,1
경북소방본부,칠곡소방서- 칠곡_금산 -119 안전센터,경상북도 칠곡군 왜관읍 공단로 194,35.9677825,128.4170822,054-971-2119,119안전센터,2018-03-17,1
경북소방본부,칠곡소방서- 칠곡_북삼 -119 안전센터,경상북도 칠곡군 북삼읍 안산2길 46,36.0668333,128.3373375,054-973-4119,119안전센터,2018-03-17,2
경북소방본부,칠곡소방서- 왜관 -119 안전센터,경상북도 칠곡군 기산면 칠곡대로 1216,35.99581,128.388162,054-976-7119,119안전센터,2018-03-17,1
경북소방본부,성주소방서- 선남(신설) -119 안전센터,경상북도 성주군 선남면 도성3길 39-17,35.8823816,128.3667444,054-930-5620,119안전센터,2018-03-17,1
경북소방본부,성주소방서- 성주 -119 안전센터,경상북도 성주군 성주읍 주산로 193,35.933968,128.304763,054-930-5606,119안전센터,2018-03-17,2
경북소방본부,고령소방서- 다산 -119 안전센터,경상북도 고령군 다산면 다산로 506,35.8152431,128.4349726,054-955-6119,119안전센터,2018-03-17,2
경북소방본부,고령소방서- 대가야 -119 안전센터,경상북도 고령군 대가야읍 벽화길18,35.7240226,128.268698,054-954-0119,119안전센터,2018-03-17,2
경북소방본부,경산소방서- 경산_금천 -119 안전센터,경상북도 청도군 금천면 청려로 4363,35.6900533,128.895256,054-372-3119,119안전센터,2018-03-17,1
경북소방본부,경산소방서- 풍각 -119 안전센터,경상북도 청도군 풍각면 송서로 64,35.6389405,128.6176812,054-372-2119,119안전센터,2018-03-17,1
경북소방본부,경산소방서- 청도 -119 안전센터,경상북도 청도군 청도읍 중앙로 192-34,35.64829,128.7632769,054-373-0119,119안전센터,2018-03-17,2
경북소방본부,영덕소방서- 영해 -119 안전센터,경상북도 영덕군 영해면 창수영해로 481,36.5424173,129.395716,054-732-0119,119안전센터,2018-03-17,1
경북소방본부,영덕소방서- 강구 -119 안전센터,경상북도 영덕군 강구면 강산로 38,36.3514031,129.3747267,054-733-4119,119안전센터,2018-03-17,1
경북소방본부,영덕소방서- 영덕 -119 안전센터,경상북도 영덕군 영덕읍 경동로 8401,36.4167177,129.3709949,054-734-2119,119안전센터,2018-03-17,2
경북소방본부,의성소방서- 안계 -119 안전센터,경상북도 의성군 안계면 안계길 100,36.382774,128.441113,054-861-0119,119안전센터,2018-03-17,1
경북소방본부,의성소방서- 의성 -119 안전센터,경상북도 의성군 의성읍 홍술로 187,36.3582737,128.6991125,054-834-7119,119안전센터,2018-03-17,1
경북소방본부,의성소방서- 의성_봉양 -119 안전센터,경상북도 의성군 봉양면 경북대로 4741,36.3100667,128.5989,054-834-8119,119안전센터,2018-03-17,1
경북소방본부,경산소방서- 진량 -119 안전센터,경상북도 경산시 진량읍 공단2로 72,35.8712926,128.8268746,053-856-0119,119안전센터,2018-03-17,1
경북소방본부,경산소방서- 하양 -119 안전센터,경상북도 경산시 하양읍 대경로 793,35.9150987,128.8258125,053-852-0119,119안전센터,2018-03-17,1
경북소방본부,경산소방서- 경산_중앙 -119 안전센터,경상북도 경산시 장산로 143,35.8186917,128.7407375,053-813-0119,119안전센터,2018-03-17,1
경북소방본부,경산소방서- 압량 -119 안전센터,경상북도 경산시 압량면 김유신로 12,35.8385284,128.7696707,053-813-1119,119안전센터,2018-03-17,1
경북소방본부,문경소방서- 도청(신설) -119 안전센터,경상북도 예천군 호명면 도청대로 19,36.5758436,128.4679449,054-559-2671,119안전센터,2018-03-17,1
경북소방본부,문경소방서- 지보 -119 안전센터,경상북도 예천군 지보면 지보로 247,36.538492,128.38275,054-653-3119,119안전센터,2018-03-17,3
경북소방본부,문경소방서- 문경_예천 -119 안전센터,경상북도 예천군 예천읍 양궁로 61-12,36.6481431,128.4634264,054-654-2119,119안전센터,2018-03-17,2
경북소방본부,문경소방서- 문경 -119 안전센터,경상북도 문경시 문경읍 새재로 501,36.7348329,128.1025116,054-571-0119,119안전센터,2018-03-17,1
경북소방본부,문경소방서- 가은 -119 안전센터,경상북도 문경시 가은읍 가은로 126,36.6422225,128.0626848,054-571-5119,119안전센터,2018-03-17,1
경북소방본부,문경소방서- 모전 -119 안전센터,경상북도 문경시 모전로 173,36.5962674,128.1879504,054-555-5119,119안전센터,2018-03-17,1
경북소방본부,문경소방서- 점촌 -119 안전센터,경상북도 문경시 중앙로 305,36.6103491,128.2097175,054-555-2119,119안전센터,2018-03-17,3
경북소방본부,상주소방서- 화서(신설) -119 안전센터,경상북도 상주시 화서면 상현무동길 5,36.4462654,127.9481595,054-533-0119,119안전센터,2018-03-17,3
경북소방본부,상주소방서- 청리 -119 안전센터,경상북도 상주시 청리면 마공공단로 152,36.3184917,128.126225,054-534-9119,119안전센터,2018-03-17,2
경북소방본부,상주소방서- 함창 -119 안전센터,경상북도 상주시 함창읍 가야로 46-1,36.5664733,128.1783932,054-541-3119,119안전센터,2018-03-17,2
경북소방본부,상주소방서- 만산 -119 안전센터,경상북도 상주시 경상대로 3203-11,36.43404,128.15164,054-530-3803,119안전센터,2026-01-31,2
경북소방본부,영천소방서- 영천_금호 -119 안전센터,경상북도 영천시 금호읍 오계공단길 5,35.9137904,128.8874625,054-334-0119,119안전센터,2018-03-17,1
경북소방본부,영천소방서- 영천_동부 -119 안전센터,경상북도 영천시 호국로 187,35.9775633,128.9577514,054-334-2119,119안전센터,2018-03-17,2
경북소방본부,영주소방서- 명호 -119 안전센터,경상북도 봉화군 명호면 도천길 18-46,36.8582283,128.901743,054-630-0451,119안전센터,2018-03-17,1
경북소방본부,영주소방서- 춘양 -119 안전센터,경상북도 봉화군 춘양면 소천로 22,36.9218064,128.9209069,054-630-0431,119안전센터,2018-03-17,2
경북소방본부,영주소방서- 봉화 -119 안전센터,경상북도 봉화군 봉화읍 문수로 42,36.8999836,128.7354965,054-630-0421,119안전센터,2018-03-17,1
경북소방본부,영주소방서- 풍기 -119 안전센터,경상북도 영주시 풍기읍 기주로 159,36.8732235,128.5191304,054-630-0411,119안전센터,2018-03-17,2
경북소방본부,영주소방서- 가흥 -119 안전센터,경상북도 영주시 선비로 181,36.8207832,128.6190117,054-630-0441,119안전센터,2018-03-17,2
경북소방본부,영주소방서- 문수 -119 안전센터,경상북도 영주시 문수면 적서로448번길17,36.7919351,128.6331219,054-630-0401,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 고아 -119 안전센터,경상북도 구미시 고아읍 선산대로 821,36.1996124,128.3394372,054-481-3119,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 구미_옥계 -119 안전센터,경상북도 구미시 산동면 산호대로41길 4,36.1389071,128.4394,054-471-5119,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 상림 -119 안전센터,경상북도 구미시 상림로 45,36.0901054,128.3603804,054-465-9116,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 해평 -119 안전센터,경상북도 구미시 해평면 강동로 1663,36.1988929,128.3911125,054-474-4119,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 선산 -119 안전센터,경상북도 구미시 선산읍 선산대로 1400-13,36.2394263,128.3049875,054-482-0119,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 인동 -119 안전센터,경상북도 구미시 이계북로 147,36.1061039,128.4183815,054-471-0119,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 구미_봉곡 -119 안전센터,경상북도 구미시 봉곡동로 48,36.1546317,128.3153912,054-452-2119,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 원평 -119 안전센터,경상북도 구미시 산업로 174,36.1287458,128.340594,054-454-6119,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 구미_송정 -119 안전센터,경상북도 구미시 백산로 207,36.1142427,128.3510575,054-452-0119,119안전센터,2018-03-17,1
전남소방본부,나주소방서-빛가람-119 안전센터,전남 나주시 그린로 296,35.0131156,126.7960434,061-330-0935,119안전센터,2018-03-17,1
경북소방본부,구미소방서- 구미_공단 -119 안전센터,경상북도 구미시 수출대로 112,36.110565,128.376463,054-461-3119,119안전센터,2018-03-17,1
경북소방본부,안동소방서- 안동_입암 -119 안전센터,경상북도 영양군 입암면 입암로 153,36.5980987,129.0870875,054-682-4119,119안전센터,2018-03-17,1
경북소방본부,안동소방서- 진보 -119 안전센터,경상북도 청송군 진보면 청송로 6346,36.5212831,129.0395377,054-874-5119,119안전센터,2018-03-17,1
경북소방본부,안동소방서- 영양 -119 안전센터,경상북도 영양군 영양읍 군민회관길 42-14,36.6595421,129.1164169,054-682-3119,119안전센터,2018-03-17,2
경북소방본부,안동소방서- 청송 -119 안전센터,경상북도 청송군 청송읍 길안청송로 1630,36.4338912,129.0418702,054-873-1119,119안전센터,2018-03-17,3
경북소방본부,안동소방서- 안동_옥동 -119 안전센터,경상북도 안동시 광명로 85,36.5587276,128.694259,054-853-6119,119안전센터,2018-03-17,2
경북소방본부,안동소방서- 풍산 -119 안전센터,경상북도 안동시 풍산읍 풍산태사로 1162,36.5803512,128.5818934,054-858-4119,119안전센터,2018-03-17,1
경북소방본부,안동소방서- 용상 -119 안전센터,경상북도 안동시 마들6길 27,36.5507917,128.7617375,054-821-1119,119안전센터,2018-03-17,1
경북소방본부,안동소방서- 법흥 -119 안전센터,경상북도 안동시 육사로 301,36.5610479,128.7373187,054-854-6119,119안전센터,2018-03-17,2
경북소방본부,김천소방서- 아포 -119 안전센터,경상북도 김천시 아포읍 아포공단길 45,36.1665883,128.2549882,054-439-0119,119안전센터,2018-03-17,1
경북소방본부,김천소방서- 지례 -119 안전센터,경상북도 김천시 지례면 장터길 115,35.9900642,128.0305826,054-435-0119,119안전센터,2018-03-17,1
경남소방본부,거창소방서-위천-119 안전센터,경남 거창군 위천면 원학길 321,35.7492412,127.8326884,055-940-9371,119안전센터,2018-03-17,1
경남소방본부,거창소방서-대평-119 안전센터,경남 거창군 거창읍 거함대로 3324,35.6778157,127.923258,055-940-9361,119안전센터,2018-03-17,2
경남소방본부,함양소방서-안의-119 안전센터,경남 함양군 안의면 금성길 19,35.6291646,127.8103657,055-960-9321,119안전센터,2018-03-17,1
경남소방본부,함양소방서-함양-119 안전센터,경남 함양군 함양읍 인당 강변길 58,35.5099728,127.732318,055-960-9311,119안전센터,2018-03-17,3
경남소방본부,산청소방서-단성-119 안전센터,경남 산청군 단성면 사직단로 447-8,35.2978051,127.9583312,055-970-9320,119안전센터,2018-03-17,1
경남소방본부,산청소방서-산청-119 안전센터,경남 산청군 산청읍 중앙로 76-7,35.4152328,127.883415,055-970-9310,119안전센터,2018-03-17,2
경남소방본부,하동소방서-진교-119 안전센터,경남 하동군 진교면 진양로 27,35.0254164,127.9012773,055-880-9370,119안전센터,2018-03-17,2
경남소방본부,하동소방서-하동-119 안전센터,경남 하동군 적량면 공설운동장로 169,35.0621457,127.7743417,055-880-9360,119안전센터,2018-03-17,2
경남소방본부,남해소방서-삼동-119 안전센터,경남 남해군 삼동면 동부대로 1795,34.8296989,128.0060976,055-860-9370,119안전센터,2018-03-17,1
경남소방본부,남해소방서-남해-119 안전센터,경남 남해군 남해읍 스포츠로 81,34.8292456,127.8927337,055-860-9360,119안전센터,2018-03-17,3
경남소방본부,고성소방서-거류-119 안전센터,경남 고성군 거류면 봉암 1길 9,35.0011933,128.4029005,055-670-9340,119안전센터,2018-03-17,1
경남소방본부,고성소방서-고성-119 안전센터,경남 고성군 고성읍 남해안대로 2670,34.9811871,128.3308053,055-670-9310,119안전센터,2018-03-17,2
경남소방본부,창녕소방서-부곡-119 안전센터,경남 창녕군 부곡면 원앙로 184,35.4376812,128.5887644,055-259-9380,119안전센터,2018-03-17,1
경남소방본부,창녕소방서-남지-119 안전센터,경남 창녕군 남지읍 동포로 64,35.3949422,128.4809099,055-259-9370,119안전센터,2018-03-17,1
경남소방본부,창녕소방서-창녕-119 안전센터,경남 창녕군 대지면 우포2로 1097,35.5504487,128.4791275,055-259-9360,119안전센터,2018-03-17,3
경남소방본부,함안소방서-군북-119 안전센터,경남 함안군 군북면 함마대로 760,35.2645621,128.3432835,055-580-9340,119안전센터,2018-03-17,2
경남소방본부,함안소방서-칠원-119 안전센터,경남 함안군 칠원읍 용산2길 121,35.3118526,128.5138627,055-580-9330,119안전센터,2018-03-17,1
경남소방본부,함안소방서-가야-119 안전센터,경남 함안군 가야읍 선왕길 59,35.2862569,128.4000954,055-580-9300,119안전센터,2018-03-17,2
경남소방본부,의령소방서-부림-119 안전센터,경남 의령군 부림면 대한로 1666,35.4637394,128.3147269,055-570-9320,119안전센터,2018-03-17,2
경남소방본부,의령소방서-의령-119 안전센터,경남 의령군 의령읍 의병로 108-17,35.3194971,128.2483146,055-570-9310,119안전센터,2018-03-17,1
경남소방본부,양산소방서-평산-119 안전센터,경남 양산시 내연4길 9,35.3750205,129.1468574,055-379-9320,119안전센터,2018-03-17,1
경남소방본부,양산소방서-중부-119 안전센터,경남 양산시 양산역 6길 27,35.3373286,129.028969,055-379-9330,119안전센터,2018-03-17,1
경남소방본부,양산소방서-하북-119 안전센터,경남 양산시 하북면 양산대로 2255-38,35.4631405,129.0801792,055-379-9390,119안전센터,2018-03-17,1
경남소방본부,양산소방서-물금-119 안전센터,경남 양산시 물금읍 황산로 719,35.3343154,129.0105125,055-379-9360,119안전센터,2018-03-17,3
경남소방본부,양산소방서-웅상-119 안전센터,경남 양산시 웅상대로 1120,35.3979787,129.1624897,055-379-9380,119안전센터,2018-03-17,1
경남소방본부,양산소방서-중앙-119 안전센터,경남 양산시 신기로 13,35.3521171,129.0424488,055-379-9370,119안전센터,2018-03-17,1
경남소방본부,거제소방서-남부-119 안전센터,경남 거제시 저구해안길 16,34.735106,128.606751,055-689-9420,119안전센터,2026-01-30,1
경남소방본부,거제소방서-연초-119 안전센터,경남 거제시 연초면 거제북로1,34.9122487,128.6526375,055-689-9410,119안전센터,2018-03-17,2
경남소방본부,거제소방서-거제-119 안전센터,경남 거제시 거제면 거제남서로 3429,34.8472474,128.5890013,055-689-9400,119안전센터,2018-03-17,1
경남소방본부,거제소방서-신현-119 안전센터,경남 거제시 계룡로 52,34.8757913,128.6268602,055-689-9380,119안전센터,2018-03-17,1
경남소방본부,거제소방서-옥포-119 안전센터,경남 거제시 진목로 1,34.8961117,128.6861685,055-689-9361,119안전센터,2018-03-17,1
경남소방본부,거제소방서-장승포-119 안전센터,경남 거제시 능포로 77,34.8713071,128.7288375,055-689-9370,119안전센터,2018-03-17,1
경남소방본부,밀양소방서-산동-119 안전센터,경남 밀양시 산외면 산외로 679,35.5097466,128.8372991,055-350-9402,119안전센터,2018-03-17,1
경남소방본부,밀양소방서-삼랑진-119 안전센터,경남 밀양시 삼랑진읍 삼랑진로 16-3,35.384041,128.8228596,055-350-9392,119안전센터,2018-03-17,1
경남소방본부,밀양소방서-가곡-119 안전센터,경남 밀양시 용두로 5,35.478479,128.7645968,055-350-9374,119안전센터,2018-03-17,1
경남소방본부,밀양소방서-하남-119 안전센터,경남 밀양시 하남읍 명례로 108,35.3684259,128.7331582,055-350-9385,119안전센터,2018-03-17,1
경남소방본부,밀양소방서-교동-119 안전센터,경남 밀양시 밀양대공원로 66,35.500043,128.758695,055-350-9360,119안전센터,2026-01-30,2
경남소방본부,김해서부소방서-주촌-119 안전센터,경남 김해시 주촌면 서부로 1784,35.2350849,128.844682,055-344-9390,119안전센터,2018-03-17,1
경남소방본부,김해서부소방서-한림-119 안전센터,경남 김해시 한림면 한림로 401번길 50,35.3232506,128.8003908,055-344-9410,119안전센터,2018-03-17,1
경남소방본부,김해서부소방서-진례-119 안전센터,경남 김해시 진례면 담안로 50,35.2526304,128.7531644,055-344-9370,119안전센터,2018-03-17,1
경남소방본부,김해서부소방서-진영-119 안전센터,경남 김해시 진영읍 장등로 4,35.3066384,128.7353516,055-344-9380,119안전센터,2018-03-17,1
경남소방본부,김해동부소방서-북부-119 안전센터,경남 김해시 해반천로 166,35.2629272,128.8676075,055-320-9470,119안전센터,2018-03-17,1
경남소방본부,김해동부소방서-생림-119 안전센터,경남 김해시 생림면 봉림로 106,35.333723,128.8473218,055-320-9440,119안전센터,2018-03-17,1
경남소방본부,김해동부소방서-상동-119 안전센터,경남 김해시 상동면 상동로 637,35.3120169,128.9378691,055-320-9460,119안전센터,2018-03-17,1
경남소방본부,김해동부소방서-내외-119 안전센터,경남 김해시 내외로 77,35.2349618,128.8655037,055-320-9380,119안전센터,2018-03-17,1
경남소방본부,김해동부소방서-동상-119 안전센터,경남 김해시 분성로 335번지 38-1,35.2337663,128.8826591,055-320-9370,119안전센터,2018-03-17,1
전남소방본부,나주소방서-남평-119 안전센터,전남 나주시 남평읍 지석로 106,35.0413565,126.8461274,061-330-0930,119안전센터,2018-03-17,2
경남소방본부,김해동부소방서-삼정-119 안전센터,경남 김해시 김해대로 2507,35.2285999,128.9011692,055-320-9360,119안전센터,2018-03-17,2
경남소방본부,사천소방서-곤양-119 안전센터,경남 사천시 곤양면 곤북로 64,35.0555251,127.9542693,055-850-9430,119안전센터,2018-03-17,3
경남소방본부,사천소방서-사천읍-119 안전센터,경남 사천시 사천읍 무산로 21,35.0876904,128.0876125,055-830-9420,119안전센터,2018-03-17,1
경남소방본부,사천소방서-사남-119 안전센터,경남 사천시 사남면 공단2로 53,35.0642725,128.0670357,055-830-9410,119안전센터,2018-03-17,1
경남소방본부,사천소방서-동금-119 안전센터,경남 사천시 남일로 29,34.9331486,128.0797505,055-830-4000,119안전센터,2018-03-17,1
경남소방본부,통영소방서-도남-119 안전센터,경남 통영시 도남로257,34.8283404,128.4322518,055-640-9385,119안전센터,2018-03-17,1
경남소방본부,통영소방서-서호-119 안전센터,경남 통영시 중앙로 91-8,34.8423298,128.4191837,055-640-9371,119안전센터,2018-03-17,1
경남소방본부,통영소방서-무전-119 안전센터,경남 통영시 원문로 71,34.8592858,128.4208027,055-640-9422,119안전센터,2018-03-17,1
경남소방본부,통영소방서-죽림-119 안전센터,경남 통영시 광도면 죽림4로 49,34.8835311,128.419018,055-640-9361,119안전센터,2018-03-17,2
경남소방본부,진주소방서-문산-119 안전센터,경남 진주시 문산읍 월아산로 979,35.158779,128.1635993,055-160-9400,119안전센터,2018-03-17,2
경남소방본부,진주소방서-평거-119 안전센터,경남 진주시 순환로 565,35.1741132,128.058799,055-760-9390,119안전센터,2018-03-17,2
